"|","|__id","|__name","|__members","|__sp","|__buy_average","|__buy_quantity","|__sell_average","|__sell_quantity","|__overall_average","|__overall_quantity"
"12397","12397","Royal crown","True","6000","0","0","0","0","0","0"
"20590","20590","Stale baguette","False","225","0","0","0","0","0","0"
"4207","4207","Crystal weapon seed","True","1","57999","70","57064","72","57525","142"
"12399","12399","Partyhat & specs","True","1800","0","0","0","0","0","0"
"12402","12402","Nardah teleport","True","10","4909","18","4655","3","4873","21"
"12403","12403","Digsite teleport","True","10","11550","3","11400","16","11423","19"
"20595","20595","Elder chaos hood","True","500","0","0","422313","1","422313","1"
"12404","12404","Feldip hills teleport","True","10","1479","3","1350","10","1379","13"
"12405","12405","Lunar isle teleport","True","10","0","0","4931","8","4931","8"
"12406","12406","Mort'ton teleport","True","10","8424","11","8185","1","8404","12"
"12407","12407","Pest control teleport","True","10","345","2","301","80","302","82"
"12408","12408","Piscatoris teleport","True","10","0","0","3877","7","3877","7"
"12409","12409","Tai bwo wannai teleport","True","10","0","0","9194","19","9194","19"
"12410","12410","Iorwerth camp teleport","True","10","1848","13","1839","45","1841","58"
"12411","12411","Mos le'harmless teleport","True","10","1800","1","1800","3","1800","4"
"12412","12412","Pirate hat & patch","True","3000","0","0","0","0","0","0"
"12422","12422","3rd age wand","True","150000","0","0","0","0","0","0"
"12424","12424","3rd age bow","True","150000","0","0","0","0","0","0"
"12426","12426","3rd age longsword","True","150000","0","0","0","0","0","0"
"12428","12428","Penguin mask","True","1200","0","0","0","0","0","0"
"12430","12430","Afro","True","684","0","0","0","0","0","0"
"12432","12432","Top hat","True","1800","0","0","0","0","0","0"
"12434","12434","Top hat & monocle","True","4000","0","0","0","0","0","0"
"12437","12437","3rd age cloak","True","85000","0","0","0","0","0","0"
"12439","12439","Royal sceptre","True","5000","0","0","25000","1","25000","1"
"12441","12441","Musketeer tabard","True","1880","61142","1","0","0","61142","1"
"12443","12443","Musketeer pants","True","1870","0","0","0","0","0","0"
"12445","12445","Black skirt (g)","False","2","44500","1","40072","1","42286","2"
"12447","12447","Black skirt (t)","False","2","0","0","0","0","0","0"
"12449","12449","Black wizard robe (g)","False","15","0","0","305000","1","305000","1"
"12451","12451","Black wizard robe (t)","False","15","0","0","0","0","0","0"
"12453","12453","Black wizard hat (g)","False","2","328000","1","315908","2","319939","3"
"12455","12455","Black wizard hat (t)","False","2","0","0","0","0","0","0"
"12460","12460","Ancient platebody","False","65000","0","0","0","0","0","0"
"12462","12462","Ancient platelegs","False","64000","0","0","0","0","0","0"
"12464","12464","Ancient plateskirt","False","64000","0","0","0","0","0","0"
"12466","12466","Ancient full helm","False","35200","0","0","0","0","0","0"
"12468","12468","Ancient kiteshield","False","54400","0","0","0","0","0","0"
"12470","12470","Armadyl platebody","False","65000","0","0","0","0","0","0"
"12472","12472","Armadyl platelegs","False","64000","0","0","37501","1","37501","1"
"12474","12474","Armadyl plateskirt","False","64000","0","0","0","0","0","0"
"12476","12476","Armadyl full helm","False","35200","0","0","0","0","0","0"
"12478","12478","Armadyl kiteshield","False","54400","33682","1","32531","1","33106","2"
"12480","12480","Bandos platebody","False","65000","46000","1","43500","1","44750","2"
"12482","12482","Bandos platelegs","False","64000","0","0","0","0","0","0"
"12484","12484","Bandos plateskirt","False","64000","0","0","37775","1","37775","1"
"12486","12486","Bandos full helm","False","35200","0","0","0","0","0","0"
"12488","12488","Bandos kiteshield","False","54400","0","0","0","0","0","0"
"4298","4298","Ham shirt","True","75","64","5","0","0","64","5"
"12490","12490","Ancient bracers","True","4000","0","0","8676","1","8676","1"
"4300","4300","Ham robe","True","75","455","5","301","4","386","9"
"12492","12492","Ancient d'hide","True","13000","320994","2","0","0","320994","2"
"4302","4302","Ham hood","True","75","223","5","22","3","147","8"
"12494","12494","Ancient chaps","True","6000","244000","1","0","0","244000","1"
"4304","4304","Ham cloak","True","75","3695","12","3000","1","3642","13"
"12496","12496","Ancient coif","True","2000","79500","2","76707","1","78569","3"
"4306","4306","Ham logo","True","75","1063","6","21","3","716","9"
"12498","12498","Bandos bracers","True","4000","0","0","0","0","0","0"
"4308","4308","Ham gloves","True","75","1122","6","1087","1","1117","7"
"12500","12500","Bandos d'hide","True","13000","300000","1","0","0","300000","1"
"4310","4310","Ham boots","True","75","2815","6","2399","3","2676","9"
"12502","12502","Bandos chaps","True","6000","196880","1","187505","1","192192","2"
"12504","12504","Bandos coif","True","2000","0","0","85960","1","85960","1"
"12506","12506","Armadyl bracers","True","4000","73739","1","70000","1","71869","2"
"4315","4315","Team-1 cape","False","50","0","0","0","0","0","0"
"12508","12508","Armadyl d'hide","True","13000","549976","2","530000","1","543317","3"
"4317","4317","Team-2 cape","False","50","0","0","0","0","0","0"
"12510","12510","Armadyl chaps","True","6000","400388","3","392000","1","398291","4"
"4319","4319","Team-3 cape","False","50","0","0","0","0","0","0"
"12512","12512","Armadyl coif","True","2000","95113","2","88042","1","92756","3"
"4321","4321","Team-4 cape","False","50","0","0","0","0","0","0"
"12514","12514","Explorer backpack","True","1550","0","0","0","0","0","0"
"4323","4323","Team-5 cape","False","50","0","0","0","0","0","0"
"12516","12516","Pith helmet","True","860","0","0","3000","1","3000","1"
"4325","4325","Team-6 cape","False","50","0","0","0","0","0","0"
"12518","12518","Green dragon mask","True","10000","0","0","8957","1","8957","1"
"4327","4327","Team-7 cape","False","50","387","1","0","0","387","1"
"12520","12520","Blue dragon mask","True","10000","0","0","0","0","0","0"
"4329","4329","Team-8 cape","False","50","0","0","0","0","0","0"
"12522","12522","Red dragon mask","True","10000","0","0","0","0","0","0"
"4331","4331","Team-9 cape","False","50","0","0","0","0","0","0"
"12524","12524","Black dragon mask","True","10000","17448","1","0","0","17448","1"
"20716","20716","Tome of fire (empty)","True","20000","558000","4","537001","1","553800","5"
"4333","4333","Team-10 cape","False","50","180","1","0","0","180","1"
"12526","12526","Fury ornament kit","True","5000","0","0","2035000","1","2035000","1"
"20718","20718","Burnt page","True","200","5596","166","5565","117","5583","283"
"4335","4335","Team-11 cape","False","50","0","0","0","0","0","0"
"12528","12528","Dark infinity colour kit","True","5000","0","0","0","0","0","0"
"4337","4337","Team-12 cape","False","50","0","0","0","0","0","0"
"12530","12530","Light infinity colour kit","True","5000","0","0","0","0","0","0"
"4339","4339","Team-13 cape","False","50","489","1","0","0","489","1"
"12532","12532","Dragon sq shield ornament kit","True","5000","0","0","17500","1","17500","1"
"20724","20724","Imbued heart","True","500000","18575550","9","18655857","7","18610684","16"
"4341","4341","Team-14 cape","False","50","0","0","0","0","0","0"
"12534","12534","Dragon chainbody ornament kit","True","5000","0","0","12526","1","12526","1"
"4343","4343","Team-15 cape","False","50","0","0","0","0","0","0"
"20727","20727","Leaf-bladed battleaxe","True","96000","94030","2","92498","40","92571","42"
"12536","12536","Dragon legs/skirt ornament kit","True","5000","0","0","79566","1","79566","1"
"4345","4345","Team-16 cape","False","50","0","0","64","8","64","8"
"12538","12538","Dragon full helm ornament kit","True","5000","0","0","0","0","0","0"
"20730","20730","Mist battlestaff","True","15500","0","0","87858","1","87858","1"
"4347","4347","Team-17 cape","False","50","0","0","0","0","0","0"
"12540","12540","Deerstalker","True","2300","0","0","0","0","0","0"
"4349","4349","Team-18 cape","False","50","296","1","0","0","296","1"
"20733","20733","Mystic mist staff","True","42500","140500","1","0","0","140500","1"
"4351","4351","Team-19 cape","False","50","367","106","0","0","367","106"
"20736","20736","Dust battlestaff","True","15500","22227","5","0","0","22227","5"
"4353","4353","Team-20 cape","False","50","11500","2","1232","1","8077","3"
"4355","4355","Team-21 cape","False","50","0","0","0","0","0","0"
"20739","20739","Mystic dust staff","True","42500","0","0","0","0","0","0"
"4357","4357","Team-22 cape","False","50","0","0","0","0","0","0"
"4359","4359","Team-23 cape","False","50","0","0","0","0","0","0"
"4361","4361","Team-24 cape","False","50","0","0","0","0","0","0"
"4363","4363","Team-25 cape","False","50","0","0","0","0","0","0"
"4365","4365","Team-26 cape","False","50","0","0","0","0","0","0"
"20749","20749","Zamorak's grapes","True","50","0","0","0","0","0","0"
"4367","4367","Team-27 cape","False","50","0","0","0","0","0","0"
"4369","4369","Team-28 cape","False","50","0","0","0","0","0","0"
"4371","4371","Team-29 cape","False","50","284","1","0","0","284","1"
"20756","20756","Hill giant club","False","60000","0","0","0","0","0","0"
"4373","4373","Team-30 cape","False","50","499","14","0","0","499","14"
"4375","4375","Team-31 cape","False","50","0","0","0","0","0","0"
"4377","4377","Team-32 cape","False","50","0","0","0","0","0","0"
"4379","4379","Team-33 cape","False","50","0","0","0","0","0","0"
"4381","4381","Team-34 cape","False","50","0","0","0","0","0","0"
"4383","4383","Team-35 cape","False","50","0","0","0","0","0","0"
"4385","4385","Team-36 cape","False","50","0","0","0","0","0","0"
"4387","4387","Team-37 cape","False","50","0","0","0","0","0","0"
"4389","4389","Team-38 cape","False","50","426","1","0","0","426","1"
"4391","4391","Team-39 cape","False","50","0","0","0","0","0","0"
"4393","4393","Team-40 cape","False","50","0","0","0","0","0","0"
"4395","4395","Team-41 cape","False","50","0","0","0","0","0","0"
"4397","4397","Team-42 cape","False","50","0","0","0","0","0","0"
"4399","4399","Team-43 cape","False","50","0","0","0","0","0","0"
"4401","4401","Team-44 cape","False","50","0","0","0","0","0","0"
"4403","4403","Team-45 cape","False","50","0","0","0","0","0","0"
"12596","12596","Rangers' tunic","True","12000","0","0","0","0","0","0"
"4405","4405","Team-46 cape","False","50","0","0","78","2","78","2"
"12598","12598","Holy sandals","True","2000","0","0","0","0","0","0"
"4407","4407","Team-47 cape","False","50","0","0","0","0","0","0"
"4409","4409","Team-48 cape","False","50","0","0","317","3","317","3"
"12601","12601","Ring of the gods","True","50000","0","0","0","0","0","0"
"4411","4411","Team-49 cape","False","50","0","0","0","0","0","0"
"12603","12603","Tyrannical ring","True","50000","0","0","0","0","0","0"
"4413","4413","Team-50 cape","False","50","0","0","0","0","0","0"
"12605","12605","Treasonous ring","True","50000","0","0","0","0","0","0"
"4417","4417","Guthix rest(4)","True","50","2030","60","2012","14","2026","74"
"4419","4419","Guthix rest(3)","True","50","0","0","0","0","0","0"
"4421","4421","Guthix rest(2)","True","50","0","0","606","1","606","1"
"12613","12613","Bandos page 1","True","400","0","0","3753","1","3753","1"
"12614","12614","Bandos page 2","True","400","0","0","0","0","0","0"
"4423","4423","Guthix rest(1)","True","50","0","0","0","0","0","0"
"12615","12615","Bandos page 3","True","400","0","0","2778","1","2778","1"
"12616","12616","Bandos page 4","True","400","0","0","2501","1","2501","1"
"12617","12617","Armadyl page 1","True","400","0","0","0","0","0","0"
"12618","12618","Armadyl page 2","True","400","0","0","155000","1","155000","1"
"12619","12619","Armadyl page 3","True","400","0","0","0","0","0","0"
"12620","12620","Armadyl page 4","True","400","0","0","0","0","0","0"
"12621","12621","Ancient page 1","True","400","0","0","158000","1","158000","1"
"12622","12622","Ancient page 2","True","400","0","0","159086","1","159086","1"
"12623","12623","Ancient page 3","True","400","0","0","0","0","0","0"
"12624","12624","Ancient page 4","True","400","0","0","136000","1","136000","1"
"12625","12625","Stamina potion(4)","True","400","5234","2132","5190","619","5224","2751"
"12627","12627","Stamina potion(3)","True","300","3998","88","3938","17","3988","105"
"4436","4436","Airtight pot","True","10","0","0","0","0","0","0"
"12629","12629","Stamina potion(2)","True","200","2699","305","2596","42","2687","347"
"4438","4438","Unfired pot lid","True","10","0","0","0","0","0","0"
"12631","12631","Stamina potion(1)","True","100","1331","257","1290","229","1311","486"
"4440","4440","Pot lid","True","15","0","0","0","0","0","0"
"12633","12633","Stamina mix(2)","True","160","0","0","0","0","0","0"
"12635","12635","Stamina mix(1)","True","90","0","0","0","0","0","0"
"12640","12640","Amylase crystal","True","20","960","101","953","200","955","301"
"12642","12642","Lumberyard teleport","True","10","19124","10","0","0","19124","10"
"4456","4456","Bowl of hot water","True","10","350","2","300","8360","300","8362"
"4458","4458","Cup of water","True","10","38","1","34","1","36","2"
"4460","4460","Cup of hot water","True","10","0","0","0","0","0","0"
"20849","20849","Dragon thrownaxe","True","750","375","2053","376","2","375","2055"
"12695","12695","Super combat potion(4)","True","250","9289","2485","9295","233","9290","2718"
"12697","12697","Super combat potion(3)","True","170","0","0","7033","21","7033","21"
"12699","12699","Super combat potion(2)","True","90","4551","144","4541","10","4550","154"
"12701","12701","Super combat potion(1)","True","40","2450","10","2265","30","2311","40"
"4517","4517","Giant frog legs","True","100","0","0","0","0","0","0"
"4522","4522","Oil lamp","True","28","0","0","0","0","0","0"
"4525","4525","Empty oil lamp","True","25","0","0","2","3","2","3"
"4527","4527","Empty candle lantern","True","10","0","0","3","5","3","5"
"4529","4529","Candle lantern","True","15","307","1","0","0","307","1"
"4532","4532","Candle lantern","True","15","0","0","0","0","0","0"
"4535","4535","Empty oil lantern","True","120","0","0","0","0","0","0"
"4537","4537","Oil lantern","True","125","745","2","0","0","745","2"
"4540","4540","Oil lantern frame","True","90","0","0","0","0","0","0"
"4542","4542","Lantern lens","True","70","7","2000","7","5481","7","7481"
"4544","4544","Bullseye lantern (unf)","True","300","0","0","0","0","0","0"
